CVE,Highest_Threshold,Group_Size,Is_Base_CVE,Ratio_Score,Token_Sort_Score,Token_Set_Score,Similar_CVEs
CVE-2021-4061,95.0,32.0,False,96.64429530201343,95.97315436241611,96.45390070921985,CVE-2020-6464|CVE-2022-0795|CVE-2021-30627|CVE-2021-4056|CVE-2021-30551|CVE-2021-30588|CVE-2022-2295|CVE-2020-6383|CVE-2020-6418|CVE-2021-30563|CVE-2021-30561|CVE-2021-30517|CVE-2021-30513|CVE-2021-38012|CVE-2021-38007|CVE-2022-2158|CVE-2022-1134|CVE-2022-1869|CVE-2020-6468|CVE-2021-38001|CVE-2022-0102|CVE-2022-1232|CVE-2022-0457|CVE-2022-1096|CVE-2022-1314|CVE-2020-6512|CVE-2020-6533|CVE-2020-6430|CVE-2021-4078|CVE-2021-21230|CVE-2018-6122
CVE-2021-4062,95.0,4.0,True,,,,CVE-2021-30516|CVE-2020-6548|CVE-2022-1483
CVE-2021-4063,95.0,6.0,False,96.81528662420382,96.81528662420382,96.64429530201342,CVE-2021-37983|CVE-2021-21232|CVE-2020-16039|CVE-2021-37987|CVE-2021-37961
CVE-2021-4064,90.0,153.0,False,90.06211180124224,88.19875776397515,93.28358208955224,CVE-2022-2855|CVE-2022-0606|CVE-2022-2011|CVE-2020-6463|CVE-2020-6542|CVE-2021-30604|CVE-2022-1479|CVE-2022-1854|CVE-2022-1639|CVE-2022-0978|CVE-2022-0975|CVE-2022-0609|CVE-2019-13695|CVE-2020-6377|CVE-2020-6545|CVE-2021-21114|CVE-2020-6428|CVE-2020-6429|CVE-2020-6449|CVE-2020-6427|CVE-2020-15972|CVE-2020-6406|CVE-2020-6423|CVE-2021-30510|CVE-2021-30546|CVE-2021-30572|CVE-2021-4065|CVE-2021-30544|CVE-2022-1308|CVE-2021-21204|CVE-2022-2857|CVE-2019-5808|CVE-2020-6552|CVE-2021-21206|CVE-2019-5869|CVE-2021-21112|CVE-2020-6474|CVE-2021-21188|CVE-2021-21203|CVE-2020-15968|CVE-2019-13687|CVE-2019-5842|CVE-2019-13688|CVE-2021-21193|CVE-2021-21122|CVE-2021-30560|CVE-2021-21167|CVE-2022-1131|CVE-2020-16037|CVE-2022-1919|CVE-2022-2156|CVE-2020-6539|CVE-2021-37983|CVE-2021-21232|CVE-2021-4063|CVE-2020-6434|CVE-2020-16039|CVE-2022-2852|CVE-2021-30515|CVE-2022-0603|CVE-2021-30591|CVE-2022-1485|CVE-2021-37970|CVE-2021-21145|CVE-2021-37998|CVE-2021-37977|CVE-2022-0607|CVE-2021-30573|CVE-2021-37982|CVE-2020-6550|CVE-2019-13696|CVE-2022-3040|CVE-2021-30548|CVE-2021-38005|CVE-2019-5876|CVE-2020-16038|CVE-2020-16001|CVE-2020-6544|CVE-2020-6549|CVE-2020-6424|CVE-2021-38008|CVE-2022-0796|CVE-2022-1855|CVE-2019-5872|CVE-2021-37987|CVE-2021-21179|CVE-2021-30553|CVE-2022-3038|CVE-2020-6553|CVE-2019-13686|CVE-2020-6576|CVE-2022-2603|CVE-2020-6459|CVE-2022-0468|CVE-2021-37993|CVE-2022-0105|CVE-2022-2478|CVE-2019-5868|CVE-2020-16002|CVE-2018-6031|CVE-2017-5127|CVE-2017-15411|CVE-2017-15410|CVE-2019-13721|CVE-2019-5860|CVE-2022-1636|CVE-2022-3042|CVE-2020-6559|CVE-2020-16003|CVE-2020-15993|CVE-2021-30574|CVE-2022-1310|CVE-2022-0973|CVE-2022-2604|CVE-2022-0289|CVE-2022-0298|CVE-2021-21194|CVE-2020-6532|CVE-2021-30585|CVE-2022-2480|CVE-2019-13685|CVE-2022-1311|CVE-2022-2614|CVE-2020-6386|CVE-2020-6378|CVE-2021-30569|CVE-2021-38011|CVE-2021-38006|CVE-2022-0096|CVE-2022-1305|CVE-2022-2854|CVE-2021-4099|CVE-2022-1478|CVE-2022-0103|CVE-2022-1313|CVE-2021-21180|CVE-2021-37961|CVE-2020-6515|CVE-2020-6543|CVE-2022-0458|CVE-2021-30579|CVE-2021-4053|CVE-2020-16004|CVE-2019-5813|CVE-2021-4102|CVE-2021-21195|CVE-2020-6379|CVE-2021-30541|CVE-2021-37975|CVE-2019-5878|CVE-2020-6448|CVE-2020-15994
CVE-2021-4065,95.0,95.0,False,95.39473684210526,93.42105263157895,95.13888888888889,CVE-2022-2855|CVE-2022-0606|CVE-2022-2011|CVE-2020-6463|CVE-2020-6542|CVE-2021-30604|CVE-2022-1479|CVE-2022-1854|CVE-2022-1639|CVE-2022-0978|CVE-2022-0975|CVE-2022-0609|CVE-2020-6377|CVE-2020-6545|CVE-2021-21114|CVE-2020-6428|CVE-2020-6429|CVE-2020-6449|CVE-2020-6427|CVE-2020-15972|CVE-2020-6406|CVE-2020-6423|CVE-2021-30510|CVE-2021-30546|CVE-2021-30572|CVE-2021-30544|CVE-2022-1308|CVE-2022-2857|CVE-2019-5808|CVE-2020-6552|CVE-2021-21206|CVE-2019-5869|CVE-2021-21112|CVE-2020-6474|CVE-2021-21188|CVE-2021-21203|CVE-2020-15968|CVE-2019-13687|CVE-2019-5842|CVE-2019-13688|CVE-2021-21193|CVE-2021-21122|CVE-2021-30560|CVE-2022-1131|CVE-2022-1919|CVE-2022-2156|CVE-2020-6539|CVE-2022-2852|CVE-2021-30515|CVE-2021-21145|CVE-2022-0607|CVE-2021-30573|CVE-2021-37982|CVE-2020-6550|CVE-2019-13696|CVE-2022-3040|CVE-2021-30548|CVE-2021-38005|CVE-2020-16001|CVE-2020-6544|CVE-2020-6549|CVE-2020-6424|CVE-2021-38008|CVE-2022-0796|CVE-2022-1855|CVE-2019-5872|CVE-2022-2603|CVE-2020-6459|CVE-2022-0468|CVE-2022-2478|CVE-2020-16003|CVE-2020-15993|CVE-2021-21194|CVE-2020-6532|CVE-2019-13685|CVE-2020-6386|CVE-2020-6378|CVE-2021-30569|CVE-2022-0096|CVE-2022-1305|CVE-2022-2854|CVE-2021-4099|CVE-2022-1478|CVE-2022-0103|CVE-2021-30579|CVE-2019-5813|CVE-2021-4102|CVE-2021-21195|CVE-2020-6379|CVE-2021-30541|CVE-2021-37975|CVE-2019-5878|CVE-2020-6448|CVE-2020-15994
CVE-2021-4066,90.0,2.0,False,91.82389937106919,86.16352201257862,90.60402684563758,CVE-2019-5827
CVE-2021-4067,90.0,44.0,False,90.06211180124224,89.44099378881988,93.28358208955224,CVE-2022-1477|CVE-2022-0297|CVE-2022-0293|CVE-2021-21157|CVE-2021-30556|CVE-2020-6384|CVE-2018-6060|CVE-2020-6450|CVE-2020-6451|CVE-2021-30522|CVE-2019-5851|CVE-2019-13720|CVE-2020-16023|CVE-2021-30554|CVE-2020-6422|CVE-2022-2007|CVE-2021-37957|CVE-2022-2399|CVE-2021-21213|CVE-2019-13694|CVE-2020-6467|CVE-2020-16026|CVE-2021-21162|CVE-2020-15969|CVE-2021-30523|CVE-2021-21191|CVE-2020-16044|CVE-2022-1133|CVE-2021-30562|CVE-2022-3039|CVE-2022-3041|CVE-2021-21120|CVE-2018-6054|CVE-2020-6541|CVE-2020-15976|CVE-2020-6551|CVE-2022-0460|CVE-2020-6436|CVE-2019-13766|CVE-2019-13765|CVE-2019-5805|CVE-2019-13732|CVE-2019-13729
CVE-2021-40734,95.0,9.0,False,98.85057471264368,98.46743295019157,99.19028340080972,CVE-2021-40739|CVE-2021-40740|CVE-2021-40738|CVE-2021-40736|CVE-2021-40735|CVE-2021-40765|CVE-2021-40764|CVE-2021-40763
CVE-2021-40735,95.0,9.0,False,95.18072289156626,94.77911646586345,96.58314350797266,CVE-2021-40739|CVE-2021-40740|CVE-2021-40734|CVE-2021-40738|CVE-2021-40736|CVE-2021-40765|CVE-2021-40764|CVE-2021-40763
CVE-2021-40736,95.0,9.0,False,95.18072289156626,94.77911646586345,96.58314350797266,CVE-2021-40739|CVE-2021-40740|CVE-2021-40734|CVE-2021-40738|CVE-2021-40735|CVE-2021-40765|CVE-2021-40764|CVE-2021-40763
CVE-2021-40738,95.0,9.0,False,99.23371647509579,98.46743295019157,99.19678714859438,CVE-2021-40739|CVE-2021-40740|CVE-2021-40734|CVE-2021-40736|CVE-2021-40735|CVE-2021-40765|CVE-2021-40764|CVE-2021-40763
CVE-2021-40739,95.0,9.0,True,,,,CVE-2021-40740|CVE-2021-40734|CVE-2021-40738|CVE-2021-40736|CVE-2021-40735|CVE-2021-40765|CVE-2021-40764|CVE-2021-40763
CVE-2021-40740,95.0,9.0,False,100.0,100.0,100.0,CVE-2021-40739|CVE-2021-40734|CVE-2021-40738|CVE-2021-40736|CVE-2021-40735|CVE-2021-40765|CVE-2021-40764|CVE-2021-40763
CVE-2021-40763,95.0,9.0,False,95.66854990583803,93.03201506591337,96.25,CVE-2021-40739|CVE-2021-40740|CVE-2021-40734|CVE-2021-40738|CVE-2021-40736|CVE-2021-40735|CVE-2021-40765|CVE-2021-40764
CVE-2021-40764,95.0,9.0,False,96.42184557438794,94.53860640301318,97.10743801652893,CVE-2021-40739|CVE-2021-40740|CVE-2021-40734|CVE-2021-40738|CVE-2021-40736|CVE-2021-40735|CVE-2021-40765|CVE-2021-40763
CVE-2021-40765,95.0,9.0,False,96.42184557438794,94.53860640301318,97.10743801652893,CVE-2021-40739|CVE-2021-40740|CVE-2021-40734|CVE-2021-40738|CVE-2021-40736|CVE-2021-40735|CVE-2021-40764|CVE-2021-40763
CVE-2021-40777,95.0,5.0,False,95.30434782608695,93.56521739130434,96.71179883945841,CVE-2021-39818|CVE-2021-39819|CVE-2021-40779|CVE-2021-40780
CVE-2021-40779,95.0,5.0,False,95.30434782608695,93.56521739130434,96.71179883945841,CVE-2021-39818|CVE-2021-39819|CVE-2021-40780|CVE-2021-40777
CVE-2021-4078,95.0,32.0,False,96.64429530201343,95.97315436241611,96.45390070921985,CVE-2020-6464|CVE-2022-0795|CVE-2021-30627|CVE-2021-4056|CVE-2021-30551|CVE-2021-30588|CVE-2022-2295|CVE-2020-6383|CVE-2020-6418|CVE-2021-30563|CVE-2021-30561|CVE-2021-30517|CVE-2021-30513|CVE-2021-38012|CVE-2021-38007|CVE-2022-2158|CVE-2022-1134|CVE-2022-1869|CVE-2020-6468|CVE-2021-38001|CVE-2022-0102|CVE-2022-1232|CVE-2022-0457|CVE-2022-1096|CVE-2022-1314|CVE-2020-6512|CVE-2020-6533|CVE-2020-6430|CVE-2021-4061|CVE-2021-21230|CVE-2018-6122
CVE-2021-40780,95.0,5.0,False,95.30434782608695,93.56521739130434,96.71179883945841,CVE-2021-39818|CVE-2021-39819|CVE-2021-40779|CVE-2021-40777
CVE-2021-40783,95.0,14.0,False,98.45626072041166,97.77015437392795,99.25650557620818,CVE-2021-40793|CVE-2021-40792|CVE-2021-40794|CVE-2021-43023|CVE-2021-43021|CVE-2021-43029|CVE-2021-43028|CVE-2021-43026|CVE-2021-43022|CVE-2021-43025|CVE-2021-43747|CVE-2021-43024|CVE-2021-40784
CVE-2021-40784,95.0,14.0,False,98.45626072041166,97.77015437392795,99.25650557620818,CVE-2021-40793|CVE-2021-40792|CVE-2021-40794|CVE-2021-43023|CVE-2021-43021|CVE-2021-43029|CVE-2021-43028|CVE-2021-43026|CVE-2021-43022|CVE-2021-43025|CVE-2021-43747|CVE-2021-43024|CVE-2021-40783
CVE-2021-40786,95.0,8.0,False,100.0,100.0,100.0,CVE-2021-42526|CVE-2021-40787|CVE-2021-42527|CVE-2021-40703|CVE-2021-40701|CVE-2021-39824|CVE-2021-40702
CVE-2021-40787,95.0,8.0,False,100.0,100.0,100.0,CVE-2021-42526|CVE-2021-42527|CVE-2021-40786|CVE-2021-40703|CVE-2021-40701|CVE-2021-39824|CVE-2021-40702
CVE-2021-4079,90.0,3.0,False,91.82389937106919,89.937106918239,92.92929292929293,CVE-2020-6387|CVE-2020-6389
CVE-2021-40792,95.0,14.0,False,100.0,100.0,100.0,CVE-2021-40793|CVE-2021-40794|CVE-2021-43023|CVE-2021-43021|CVE-2021-43029|CVE-2021-43028|CVE-2021-43026|CVE-2021-43022|CVE-2021-43025|CVE-2021-43747|CVE-2021-43024|CVE-2021-40784|CVE-2021-40783
CVE-2021-40793,95.0,14.0,True,,,,CVE-2021-40792|CVE-2021-40794|CVE-2021-43023|CVE-2021-43021|CVE-2021-43029|CVE-2021-43028|CVE-2021-43026|CVE-2021-43022|CVE-2021-43025|CVE-2021-43747|CVE-2021-43024|CVE-2021-40784|CVE-2021-40783
CVE-2021-40794,95.0,14.0,False,100.0,100.0,100.0,CVE-2021-40793|CVE-2021-40792|CVE-2021-43023|CVE-2021-43021|CVE-2021-43029|CVE-2021-43028|CVE-2021-43026|CVE-2021-43022|CVE-2021-43025|CVE-2021-43747|CVE-2021-43024|CVE-2021-40784|CVE-2021-40783
CVE-2021-4083,,,False,,,,
CVE-2021-4093,,,False,,,,
CVE-2021-4099,95.0,95.0,False,95.45454545454545,93.5064935064935,95.20547945205479,CVE-2022-2855|CVE-2022-0606|CVE-2022-2011|CVE-2020-6463|CVE-2020-6542|CVE-2021-30604|CVE-2022-1479|CVE-2022-1854|CVE-2022-1639|CVE-2022-0978|CVE-2022-0975|CVE-2022-0609|CVE-2020-6377|CVE-2020-6545|CVE-2021-21114|CVE-2020-6428|CVE-2020-6429|CVE-2020-6449|CVE-2020-6427|CVE-2020-15972|CVE-2020-6406|CVE-2020-6423|CVE-2021-30510|CVE-2021-30546|CVE-2021-30572|CVE-2021-4065|CVE-2021-30544|CVE-2022-1308|CVE-2022-2857|CVE-2019-5808|CVE-2020-6552|CVE-2021-21206|CVE-2019-5869|CVE-2021-21112|CVE-2020-6474|CVE-2021-21188|CVE-2021-21203|CVE-2020-15968|CVE-2019-13687|CVE-2019-5842|CVE-2019-13688|CVE-2021-21193|CVE-2021-21122|CVE-2021-30560|CVE-2022-1131|CVE-2022-1919|CVE-2022-2156|CVE-2020-6539|CVE-2022-2852|CVE-2021-30515|CVE-2021-21145|CVE-2022-0607|CVE-2021-30573|CVE-2021-37982|CVE-2020-6550|CVE-2019-13696|CVE-2022-3040|CVE-2021-30548|CVE-2021-38005|CVE-2020-16001|CVE-2020-6544|CVE-2020-6549|CVE-2020-6424|CVE-2021-38008|CVE-2022-0796|CVE-2022-1855|CVE-2019-5872|CVE-2022-2603|CVE-2020-6459|CVE-2022-0468|CVE-2022-2478|CVE-2020-16003|CVE-2020-15993|CVE-2021-21194|CVE-2020-6532|CVE-2019-13685|CVE-2020-6386|CVE-2020-6378|CVE-2021-30569|CVE-2022-0096|CVE-2022-1305|CVE-2022-2854|CVE-2022-1478|CVE-2022-0103|CVE-2021-30579|CVE-2019-5813|CVE-2021-4102|CVE-2021-21195|CVE-2020-6379|CVE-2021-30541|CVE-2021-37975|CVE-2019-5878|CVE-2020-6448|CVE-2020-15994
CVE-2021-4100,95.0,2.0,True,,,,CVE-2019-5831
CVE-2021-4101,95.0,29.0,False,95.625,93.75,95.23809523809524,CVE-2021-21116|CVE-2021-37978|CVE-2021-21128|CVE-2021-30590|CVE-2020-15999|CVE-2022-0976|CVE-2020-6517|CVE-2020-6452|CVE-2021-37984|CVE-2022-0306|CVE-2021-30518|CVE-2021-21113|CVE-2017-5125|CVE-2019-5871|CVE-2018-18335|CVE-2017-15409|CVE-2020-6525|CVE-2020-6556|CVE-2021-21197|CVE-2021-21161|CVE-2021-21159|CVE-2021-21148|CVE-2021-21160|CVE-2020-6524|CVE-2021-30568|CVE-2022-2415|CVE-2022-2294|CVE-2021-30564
CVE-2021-41017,70.0,2.0,True,,,,CVE-2022-26120
CVE-2021-4102,95.0,95.0,False,96.98996655518395,96.32107023411372,96.81978798586573,CVE-2022-2855|CVE-2022-0606|CVE-2022-2011|CVE-2020-6463|CVE-2020-6542|CVE-2021-30604|CVE-2022-1479|CVE-2022-1854|CVE-2022-1639|CVE-2022-0978|CVE-2022-0975|CVE-2022-0609|CVE-2020-6377|CVE-2020-6545|CVE-2021-21114|CVE-2020-6428|CVE-2020-6429|CVE-2020-6449|CVE-2020-6427|CVE-2020-15972|CVE-2020-6406|CVE-2020-6423|CVE-2021-30510|CVE-2021-30546|CVE-2021-30572|CVE-2021-4065|CVE-2021-30544|CVE-2022-1308|CVE-2022-2857|CVE-2019-5808|CVE-2020-6552|CVE-2021-21206|CVE-2019-5869|CVE-2021-21112|CVE-2020-6474|CVE-2021-21188|CVE-2021-21203|CVE-2020-15968|CVE-2019-13687|CVE-2019-5842|CVE-2019-13688|CVE-2021-21193|CVE-2021-21122|CVE-2021-30560|CVE-2022-1131|CVE-2022-1919|CVE-2022-2156|CVE-2020-6539|CVE-2022-2852|CVE-2021-30515|CVE-2021-21145|CVE-2022-0607|CVE-2021-30573|CVE-2021-37982|CVE-2020-6550|CVE-2019-13696|CVE-2022-3040|CVE-2021-30548|CVE-2021-38005|CVE-2020-16001|CVE-2020-6544|CVE-2020-6549|CVE-2020-6424|CVE-2021-38008|CVE-2022-0796|CVE-2022-1855|CVE-2019-5872|CVE-2022-2603|CVE-2020-6459|CVE-2022-0468|CVE-2022-2478|CVE-2020-16003|CVE-2020-15993|CVE-2021-21194|CVE-2020-6532|CVE-2019-13685|CVE-2020-6386|CVE-2020-6378|CVE-2021-30569|CVE-2022-0096|CVE-2022-1305|CVE-2022-2854|CVE-2021-4099|CVE-2022-1478|CVE-2022-0103|CVE-2021-30579|CVE-2019-5813|CVE-2021-21195|CVE-2020-6379|CVE-2021-30541|CVE-2021-37975|CVE-2019-5878|CVE-2020-6448|CVE-2020-15994
CVE-2021-41027,80.0,2.0,True,,,,CVE-2021-36179
CVE-2021-4129,80.0,18.0,False,81.10047846889952,82.29665071770334,88.3495145631068,CVE-2022-0511|CVE-2022-46879|CVE-2022-28289|CVE-2022-28288|CVE-2018-12406|CVE-2018-18502|CVE-2019-9789|CVE-2019-9814|CVE-2019-11734|CVE-2022-29917|CVE-2022-34485|CVE-2022-29918|CVE-2022-31748|CVE-2022-0843|CVE-2022-40962|CVE-2022-46885|CVE-2020-6826
CVE-2021-41396,,,False,,,,
CVE-2021-41458,,,False,,,,
CVE-2021-4156,,,False,,,,
CVE-2021-41736,70.0,2.0,True,,,,CVE-2023-34824
CVE-2021-41752,,,False,,,,
CVE-2021-41987,,,False,,,,
CVE-2021-42059,,,False,,,,
CVE-2021-4206,80.0,2.0,False,83.88683886838868,82.41082410824107,91.68026101141925,CVE-2021-4207
CVE-2021-4207,80.0,2.0,True,,,,CVE-2021-4206
CVE-2021-4214,75.0,2.0,True,,,,CVE-2022-0204
CVE-2021-42199,90.0,2.0,True,,,,CVE-2021-42203
CVE-2021-42341,,,False,,,,
CVE-2021-42526,95.0,8.0,True,,,,CVE-2021-40787|CVE-2021-42527|CVE-2021-40786|CVE-2021-40703|CVE-2021-40701|CVE-2021-39824|CVE-2021-40702
CVE-2021-42527,95.0,8.0,False,100.0,100.0,100.0,CVE-2021-42526|CVE-2021-40787|CVE-2021-40786|CVE-2021-40703|CVE-2021-40701|CVE-2021-39824|CVE-2021-40702
CVE-2021-42554,85.0,2.0,False,86.16600790513834,87.74703557312253,97.67441860465117,CVE-2021-43615
CVE-2021-42585,95.0,2.0,False,95.58232931726907,95.58232931726907,95.27896995708154,CVE-2021-42586
CVE-2021-42586,95.0,2.0,True,,,,CVE-2021-42585
CVE-2021-42724,95.0,18.0,False,97.55244755244755,96.5034965034965,98.66156787762907,CVE-2021-40733|CVE-2021-42267|CVE-2021-42266|CVE-2021-39816|CVE-2021-36049|CVE-2021-36078|CVE-2021-36067|CVE-2021-36068|CVE-2021-39817|CVE-2021-36076|CVE-2021-36059|CVE-2021-36069|CVE-2021-42726|CVE-2021-42725|CVE-2021-42730|CVE-2021-42729|CVE-2021-44179
CVE-2021-42725,95.0,18.0,False,97.22222222222221,95.83333333333334,97.91271347248576,CVE-2021-40733|CVE-2021-42267|CVE-2021-42266|CVE-2021-39816|CVE-2021-36049|CVE-2021-36078|CVE-2021-36067|CVE-2021-36068|CVE-2021-39817|CVE-2021-36076|CVE-2021-36059|CVE-2021-36069|CVE-2021-42724|CVE-2021-42726|CVE-2021-42730|CVE-2021-42729|CVE-2021-44179
CVE-2021-42727,95.0,2.0,True,,,,CVE-2021-42728
CVE-2021-42728,95.0,2.0,False,100.0,100.0,100.0,CVE-2021-42727
CVE-2021-42729,95.0,18.0,False,97.22222222222221,95.83333333333334,97.91271347248576,CVE-2021-40733|CVE-2021-42267|CVE-2021-42266|CVE-2021-39816|CVE-2021-36049|CVE-2021-36078|CVE-2021-36067|CVE-2021-36068|CVE-2021-39817|CVE-2021-36076|CVE-2021-36059|CVE-2021-36069|CVE-2021-42724|CVE-2021-42726|CVE-2021-42725|CVE-2021-42730|CVE-2021-44179
CVE-2021-42730,95.0,18.0,False,98.26388888888889,95.83333333333334,97.91271347248576,CVE-2021-40733|CVE-2021-42267|CVE-2021-42266|CVE-2021-39816|CVE-2021-36049|CVE-2021-36078|CVE-2021-36067|CVE-2021-36068|CVE-2021-39817|CVE-2021-36076|CVE-2021-36059|CVE-2021-36069|CVE-2021-42724|CVE-2021-42726|CVE-2021-42725|CVE-2021-42729|CVE-2021-44179
CVE-2021-42739,,,False,,,,
CVE-2021-42756,70.0,2.0,True,,,,CVE-2021-36194
CVE-2021-42757,,,False,,,,
CVE-2021-42781,,,False,,,,
CVE-2021-42782,,,False,,,,
CVE-2021-43071,75.0,4.0,True,,,,CVE-2021-43063|CVE-2021-43073|CVE-2021-43077
CVE-2021-43215,,,False,,,,
CVE-2021-43299,95.0,3.0,True,,,,CVE-2021-43301|CVE-2021-43300
CVE-2021-43300,95.0,3.0,False,97.61904761904762,97.61904761904762,97.31182795698925,CVE-2021-43299|CVE-2021-43301
CVE-2021-43301,95.0,3.0,False,98.10426540284361,98.10426540284361,97.86096256684492,CVE-2021-43299|CVE-2021-43300
CVE-2021-43304,85.0,2.0,True,,,,CVE-2021-43305
CVE-2021-43305,85.0,2.0,False,85.14851485148515,85.14851485148515,100.0,CVE-2021-43304
CVE-2021-43311,95.0,4.0,True,,,,CVE-2021-43315|CVE-2021-43314|CVE-2021-43317
CVE-2021-43312,95.0,2.0,False,97.22222222222221,97.22222222222221,97.07317073170732,CVE-2021-43313
CVE-2021-43313,95.0,2.0,True,,,,CVE-2021-43312
CVE-2021-43314,95.0,4.0,False,99.10714285714286,99.10714285714286,99.06542056074767,CVE-2021-43311|CVE-2021-43315|CVE-2021-43317
CVE-2021-43315,95.0,4.0,False,98.66071428571429,98.66071428571429,98.5981308411215,CVE-2021-43311|CVE-2021-43314|CVE-2021-43317
CVE-2021-43316,70.0,7.0,False,74.44444444444444,74.44444444444444,95.2755905511811,CVE-2021-43311|CVE-2021-43313|CVE-2021-43312|CVE-2021-43315|CVE-2021-43314|CVE-2021-43317
CVE-2021-43317,95.0,4.0,False,97.32142857142857,97.32142857142857,97.19626168224299,CVE-2021-43311|CVE-2021-43315|CVE-2021-43314
CVE-2021-43453,,,False,,,,
CVE-2021-43522,75.0,4.0,False,75.74850299401199,71.55688622754491,90.6832298136646,CVE-2021-43615|CVE-2021-42554|CVE-2022-35893
CVE-2021-43527,,,False,,,,
CVE-2021-43529,,,False,,,,
CVE-2021-43537,,,False,,,,
CVE-2021-43556,90.0,2.0,True,,,,CVE-2021-43554
CVE-2021-43579,,,False,,,,
CVE-2021-43615,85.0,2.0,True,,,,CVE-2021-42554
CVE-2021-43754,90.0,15.0,True,,,,CVE-2021-40793|CVE-2021-40792|CVE-2021-40794|CVE-2021-43023|CVE-2021-43021|CVE-2021-43029|CVE-2021-43028|CVE-2021-43026|CVE-2021-43022|CVE-2021-43025|CVE-2021-43747|CVE-2021-43024|CVE-2021-40784|CVE-2021-40783
CVE-2021-43755,85.0,3.0,False,85.8475894245723,84.29237947122861,90.3954802259887,CVE-2021-40755|CVE-2021-36075
CVE-2021-43756,90.0,2.0,False,90.27576197387518,87.37300435413643,91.1032028469751,CVE-2021-36004
CVE-2021-43983,75.0,3.0,False,78.84057971014494,78.26086956521739,87.6923076923077,CVE-2021-23157|CVE-2021-23138
CVE-2021-44016,95.0,2.0,True,,,,CVE-2021-44018
CVE-2021-44018,95.0,2.0,False,99.82876712328768,99.82876712328768,99.75124378109453,CVE-2021-44016
CVE-2021-44158,,,False,,,,
CVE-2021-44170,70.0,4.0,False,70.3862660944206,71.24463519313305,77.20364741641338,CVE-2021-41027|CVE-2021-36179|CVE-2021-36186
CVE-2021-44246,85.0,2.0,True,,,,CVE-2021-44247
CVE-2021-44422,,,False,,,,
CVE-2021-44435,95.0,2.0,False,99.14772727272727,99.14772727272727,99.00332225913621,CVE-2021-44432
CVE-2021-44488,70.0,2.0,True,,,,CVE-2021-44486
CVE-2021-44648,,,False,,,,
CVE-2021-44703,95.0,3.0,False,98.1283422459893,97.59358288770053,99.19484702093398,CVE-2021-44709|CVE-2021-44708
CVE-2021-44708,95.0,3.0,False,100.0,100.0,100.0,CVE-2021-44709|CVE-2021-44703
CVE-2021-44709,95.0,3.0,True,,,,CVE-2021-44708|CVE-2021-44703
CVE-2021-44733,,,False,,,,
CVE-2021-44828,,,False,,,,
CVE-2021-44847,,,False,,,,
CVE-2021-44956,,,False,,,,
CVE-2021-44988,70.0,5.0,False,77.7327935222672,64.77732793522267,70.44534412955466,CVE-2022-22888|CVE-2022-22893|CVE-2023-30410|CVE-2022-32117
CVE-2021-45005,,,False,,,,
CVE-2021-45078,,,False,,,,
CVE-2021-45258,,,False,,,,
CVE-2021-45417,,,False,,,,
CVE-2021-45573,95.0,2.0,False,100.0,100.0,100.0,CVE-2021-45637
CVE-2021-45604,90.0,4.0,True,,,,CVE-2021-45622|CVE-2021-45612|CVE-2021-45620
CVE-2021-45605,90.0,2.0,True,,,,CVE-2021-45607
CVE-2021-45606,85.0,16.0,False,85.4251012145749,82.18623481781377,79.63800904977376,CVE-2019-20657|CVE-2019-20719|CVE-2019-20762|CVE-2021-45525|CVE-2019-20686|CVE-2019-20656|CVE-2019-20684|CVE-2019-20682|CVE-2019-20640|CVE-2019-20683|CVE-2020-26908|CVE-2020-26914|CVE-2019-20718|CVE-2020-26912|CVE-2020-26911
CVE-2021-45607,90.0,2.0,False,92.56965944272446,91.3312693498452,90.08620689655173,CVE-2021-45605
CVE-2021-45636,90.0,9.0,True,,,,CVE-2021-38522|CVE-2021-38523|CVE-2019-20766|CVE-2019-20765|CVE-2019-20764|CVE-2019-20763|CVE-2017-18761|CVE-2019-20739
CVE-2021-45637,95.0,2.0,True,,,,CVE-2021-45573
CVE-2021-45638,80.0,60.0,False,81.82762201453791,80.78920041536864,73.5632183908046,CVE-2019-20657|CVE-2019-20719|CVE-2019-20762|CVE-2021-45526|CVE-2021-45525|CVE-2018-21212|CVE-2018-21211|CVE-2018-21210|CVE-2019-20686|CVE-2017-18779|CVE-2019-20656|CVE-2019-20735|CVE-2018-21181|CVE-2018-21148|CVE-2018-21150|CVE-2019-20713|CVE-2021-45606|CVE-2021-29073|CVE-2018-21207|CVE-2019-20685|CVE-2019-20684|CVE-2019-20682|CVE-2019-20640|CVE-2019-20683|CVE-2018-21206|CVE-2018-21205|CVE-2020-11788|CVE-2020-26908|CVE-2020-26927|CVE-2021-45534|CVE-2020-26914|CVE-2021-45551|CVE-2019-20718|CVE-2018-21225|CVE-2017-18767|CVE-2019-20722|CVE-2021-45595|CVE-2021-38519|CVE-2021-45546|CVE-2021-45547|CVE-2021-45541|CVE-2018-21162|CVE-2020-26912|CVE-2017-18755|CVE-2020-35803|CVE-2020-26916|CVE-2020-26911|CVE-2021-45666|CVE-2020-35841|CVE-2020-35842|CVE-2020-35840|CVE-2021-38538|CVE-2020-35821|CVE-2020-35829|CVE-2020-35814|CVE-2021-45665|CVE-2021-45675|CVE-2021-45669|CVE-2017-18784
CVE-2021-45687,,,False,,,,
